timestamp,load_kw,temperature_c,humidity_pct,wind_speed_mps
2025-06-04 06:00:00,171.079,12.9,87.1,3.86
2025-06-04 07:00:00,190.416,13.46,100.0,3.02
2025-06-04 08:00:00,217.343,16.27,83.9,2.83
2025-06-04 09:00:00,249.95,15.84,80.7,2.26
2025-06-04 10:00:00,267.634,16.7,76.0,1.88
2025-06-04 11:00:00,302.806,18.66,69.2,1.67
2025-06-04 12:00:00,322.424,18.1,82.5,2.83
2025-06-04 13:00:00,329.21,18.36,81.8,2.68
2025-06-04 14:00:00,341.563,19.86,72.8,6.7
2025-06-04 15:00:00,334.61,20.28,82.3,0.71
2025-06-04 16:00:00,308.932,18.87,77.1,8.32
2025-06-04 17:00:00,293.26,18.94,81.5,0.98
2025-06-04 18:00:00,258.204,17.08,81.3,2.6
2025-06-04 19:00:00,223.801,16.33,79.5,3.53
2025-06-04 20:00:00,174.061,18.22,72.2,1.19
2025-06-04 21:00:00,162.373,16.92,78.8,0.95
2025-06-04 22:00:00,150.408,16.16,85.8,2.38
2025-06-04 23:00:00,154.499,15.16,79.1,4.14
2025-06-05 00:00:00,163.682,14.24,86.1,4.94
2025-06-05 01:00:00,157.781,14.8,76.2,0.83
2025-06-05 02:00:00,162.318,14.89,87.2,2.31
2025-06-05 03:00:00,161.172,14.75,84.6,0.48
2025-06-05 04:00:00,165.674,13.23,77.7,1.21
2025-06-05 05:00:00,156.976,15.91,79.8,5.9
2025-06-05 06:00:00,161.558,14.53,88.6,3.39
2025-06-05 07:00:00,189.994,15.8,73.7,1.31
2025-06-05 08:00:00,219.57,15.96,74.6,5.53
2025-06-05 09:00:00,250.294,16.68,79.6,1.48
2025-06-05 10:00:00,284.4,15.89,94.0,2.56
2025-06-05 11:00:00,300.763,18.91,72.9,0.38
2025-06-05 12:00:00,342.316,22.96,74.2,1.31
2025-06-05 13:00:00,337.31,18.29,79.4,3.17
2025-06-05 14:00:00,329.627,19.3,72.8,3.06
2025-06-05 15:00:00,325.879,18.57,78.4,1.88
2025-06-05 16:00:00,302.893,18.41,74.9,2.37
2025-06-05 17:00:00,299.314,21.36,71.4,4.36
2025-06-05 18:00:00,253.274,17.33,69.2,2.23
2025-06-05 19:00:00,224.154,17.03,79.4,3.54
2025-06-05 20:00:00,184.743,14.52,88.5,1.63
2025-06-05 21:00:00,176.83,15.08,82.6,2.53
2025-06-05 22:00:00,171.403,12.78,92.1,0.34
2025-06-05 23:00:00,160.432,15.8,84.8,1.74
2025-06-06 00:00:00,159.99,18.72,76.8,2.76
2025-06-06 01:00:00,161.205,13.18,81.2,2.42
2025-06-06 02:00:00,173.228,10.8,85.4,1.63
2025-06-06 03:00:00,166.616,14.81,73.8,1.08
2025-06-06 04:00:00,172.49,12.31,84.6,2.83
2025-06-06 05:00:00,161.412,15.85,82.1,2.36
2025-06-06 06:00:00,163.628,13.79,94.4,3.29
2025-06-06 07:00:00,192.74,13.86,87.2,1.44
2025-06-06 08:00:00,222.065,15.31,76.8,3.9
2025-06-06 09:00:00,249.8,17.58,70.2,0.93
2025-06-06 10:00:00,279.029,16.78,78.7,0.64
2025-06-06 11:00:00,306.964,17.07,84.4,5.93
2025-06-06 12:00:00,324.081,18.17,76.6,0.99
2025-06-06 13:00:00,331.227,16.93,83.0,2.85
2025-06-06 14:00:00,343.516,19.9,74.5,2.04
2025-06-06 15:00:00,331.277,16.51,84.6,6.03
2025-06-06 16:00:00,304.671,18.55,67.8,4.01
2025-06-06 17:00:00,287.649,20.18,84.8,0.66
2025-06-06 18:00:00,254.218,18.97,70.2,7.25
2025-06-06 19:00:00,219.416,18.81,81.8,5.01
2025-06-06 20:00:00,174.622,17.04,77.9,1.84
2025-06-06 21:00:00,156.116,18.24,77.2,0.92
2025-06-06 22:00:00,155.213,17.07,78.1,2.99
2025-06-06 23:00:00,161.806,15.58,83.1,3.12
2025-06-07 00:00:00,157.392,15.81,84.0,0.42
2025-06-07 01:00:00,162.628,15.05,88.7,2.84
2025-06-07 02:00:00,167.599,12.84,93.9,4.73
2025-06-07 03:00:00,167.916,11.29,89.6,2.73
2025-06-07 04:00:00,159.848,14.22,93.8,2.4
2025-06-07 05:00:00,158.995,14.72,83.4,2.19
2025-06-07 06:00:00,157.94,16.07,87.4,1.29
2025-06-07 07:00:00,163.988,13.45,87.1,5.4
2025-06-07 08:00:00,167.987,14.22,80.2,1.93
2025-06-07 09:00:00,171.84,17.18,80.4,2.99
2025-06-07 10:00:00,169.074,17.11,82.5,0.76
2025-06-07 11:00:00,194.878,14.93,82.3,2.34
2025-06-07 12:00:00,190.237,19.16,79.0,3.66
2025-06-07 13:00:00,203.613,16.08,86.1,1.89
2025-06-07 14:00:00,193.905,17.83,78.3,1.94
2025-06-07 15:00:00,204.326,21.61,55.5,2.53
2025-06-07 16:00:00,207.165,22.26,82.3,3.56
2025-06-07 17:00:00,176.651,17.1,77.7,2.82
2025-06-07 18:00:00,165.504,18.04,73.2,9.03
2025-06-07 19:00:00,150.207,18.01,71.4,5.94
2025-06-07 20:00:00,153.66,20.07,73.3,1.61
2025-06-07 21:00:00,149.906,15.65,78.1,5.2
2025-06-07 22:00:00,151.307,14.9,78.1,0.41
2025-06-07 23:00:00,144.466,17.42,74.9,2.03
2025-06-08 00:00:00,152.722,13.8,87.3,0.6
2025-06-08 01:00:00,155.846,15.08,94.5,3.84
2025-06-08 02:00:00,164.817,11.26,92.6,1.89
2025-06-08 03:00:00,172.737,13.24,91.6,0.87
2025-06-08 04:00:00,177.787,10.97,85.8,4.41
2025-06-08 05:00:00,176.198,12.23,86.9,0.99
2025-06-08 06:00:00,167.537,15.74,83.9,4.12
2025-06-08 07:00:00,171.092,14.94,78.5,3.06
2025-06-08 08:00:00,166.441,15.23,79.5,2.18
2025-06-08 09:00:00,169.502,15.32,87.1,4.82
2025-06-08 10:00:00,168.103,16.94,86.2,1.17
2025-06-08 11:00:00,178.651,18.5,77.9,0.49
2025-06-08 12:00:00,199.421,20.21,67.9,0.93
2025-06-08 13:00:00,207.34,14.92,80.7,8.95
2025-06-08 14:00:00,195.402,18.09,69.4,1.31
2025-06-08 15:00:00,196.555,19.77,76.2,1.81
2025-06-08 16:00:00,181.598,19.26,78.0,6.84
2025-06-08 17:00:00,176.443,19.76,74.1,1.81
2025-06-08 18:00:00,165.299,19.07,78.2,3.92
2025-06-08 19:00:00,155.014,17.53,81.4,7.37
2025-06-08 20:00:00,157.506,16.45,81.9,3.48
2025-06-08 21:00:00,159.238,16.13,73.6,2.48
2025-06-08 22:00:00,149.133,17.58,77.3,4.51
2025-06-08 23:00:00,159.34,13.85,86.5,0.26
2025-06-09 00:00:00,160.756,14.37,92.8,1.79
2025-06-09 01:00:00,154.92,14.29,81.8,6.01
2025-06-09 02:00:00,151.788,16.19,84.0,1.32
2025-06-09 03:00:00,157.87,13.11,90.3,2.81
2025-06-09 04:00:00,158.756,15.23,80.9,3.95
2025-06-09 05:00:00,158.041,15.96,87.9,1.99
2025-06-09 06:00:00,160.203,14.37,90.5,3.99
2025-06-09 07:00:00,181.855,14.75,91.0,3.08
2025-06-09 08:00:00,222.739,15.29,84.7,13.76
2025-06-09 09:00:00,262.63,16.18,94.9,4.57
2025-06-09 10:00:00,274.502,18.73,73.5,3.08
2025-06-09 11:00:00,300.145,18.46,90.3,0.35
2025-06-09 12:00:00,319.478,19.09,81.3,1.42
2025-06-09 13:00:00,326.503,17.39,87.1,1.01
2025-06-09 14:00:00,328.723,17.94,76.4,6.72
2025-06-09 15:00:00,344.297,23.02,76.2,0.9
2025-06-09 16:00:00,320.822,19.2,85.1,1.96
2025-06-09 17:00:00,284.163,17.95,71.7,3.35
2025-06-09 18:00:00,255.051,21.0,73.0,1.65
2025-06-09 19:00:00,220.591,18.54,64.6,1.88
2025-06-09 20:00:00,180.039,18.29,76.7,3.08
2025-06-09 21:00:00,159.478,16.37,75.6,1.32
2025-06-09 22:00:00,158.239,15.31,80.7,2.8
2025-06-09 23:00:00,165.02,14.82,100.0,4.41
2025-06-10 00:00:00,173.781,12.33,96.4,1.5
2025-06-10 01:00:00,173.132,13.92,75.3,0.98
2025-06-10 02:00:00,170.937,14.24,86.8,7.71
2025-06-10 03:00:00,163.884,16.62,84.9,7.78
2025-06-10 04:00:00,170.142,13.9,81.9,2.4
2025-06-10 05:00:00,177.24,10.33,90.0,2.74
2025-06-10 06:00:00,169.961,14.39,84.9,2.72
2025-06-10 07:00:00,177.539,19.55,68.0,1.78
2025-06-10 08:00:00,201.371,17.27,73.0,2.35
2025-06-10 09:00:00,246.589,15.37,82.9,0.35
2025-06-10 10:00:00,276.927,18.39,78.3,0.71
2025-06-10 11:00:00,300.139,16.98,75.4,1.88
2025-06-10 12:00:00,317.936,16.62,75.4,1.51
2025-06-10 13:00:00,327.874,18.7,76.7,0.82
2025-06-10 14:00:00,337.442,19.71,81.1,2.34
2025-06-10 15:00:00,318.322,16.67,79.6,4.07
2025-06-10 16:00:00,303.965,17.72,88.3,1.32
2025-06-10 17:00:00,285.177,19.28,72.2,3.08
2025-06-10 18:00:00,250.207,18.13,79.2,1.93
2025-06-10 19:00:00,215.412,18.79,75.0,4.56
2025-06-10 20:00:00,172.931,15.5,85.2,0.65
2025-06-10 21:00:00,149.649,17.81,73.8,0.93
2025-06-10 22:00:00,164.363,13.99,95.4,1.83
2025-06-10 23:00:00,148.276,17.79,68.3,1.13
2025-06-11 00:00:00,169.612,11.87,97.1,5.56
2025-06-11 01:00:00,166.153,12.39,86.6,0.69
2025-06-11 02:00:00,162.794,14.5,86.4,1.78
2025-06-11 03:00:00,156.82,16.4,88.5,8.87
2025-06-11 04:00:00,157.905,14.34,88.5,0.64
2025-06-11 05:00:00,156.73,15.04,78.0,2.53
2025-06-11 06:00:00,164.784,14.64,86.5,1.96
2025-06-11 07:00:00,199.568,13.59,95.6,3.42
2025-06-11 08:00:00,225.141,15.17,76.8,3.17
2025-06-11 09:00:00,255.431,14.79,95.4,3.02
2025-06-11 10:00:00,280.384,15.46,84.1,4.78
2025-06-11 11:00:00,299.977,18.88,74.4,4.7
2025-06-11 12:00:00,325.049,17.06,74.2,1.5
2025-06-11 13:00:00,332.496,19.84,74.3,1.45
2025-06-11 14:00:00,329.676,17.55,67.1,3.94
2025-06-11 15:00:00,332.505,20.21,72.6,2.82
2025-06-11 16:00:00,301.336,18.85,75.4,3.22
2025-06-11 17:00:00,290.929,21.58,66.7,2.56
2025-06-11 18:00:00,252.431,19.37,80.8,1.68
2025-06-11 19:00:00,221.305,20.21,73.8,3.8
2025-06-11 20:00:00,179.826,16.3,76.8,1.27
2025-06-11 21:00:00,168.452,16.82,77.9,9.0
2025-06-11 22:00:00,164.562,14.39,85.4,8.43
2025-06-11 23:00:00,164.181,14.57,83.4,10.38
2025-06-12 00:00:00,162.93,14.26,79.2,2.96
2025-06-12 01:00:00,163.047,13.04,85.9,1.87
2025-06-12 02:00:00,174.014,11.96,86.4,6.47
2025-06-12 03:00:00,178.058,11.54,80.4,2.6
2025-06-12 04:00:00,171.852,10.16,87.4,4.56
2025-06-12 05:00:00,175.71,12.51,89.4,4.54
2025-06-12 06:00:00,163.085,15.68,84.9,1.3
2025-06-12 07:00:00,194.828,12.74,84.2,3.74
2025-06-12 08:00:00,232.199,13.84,88.1,4.4
2025-06-12 09:00:00,250.592,19.67,70.0,2.37
2025-06-12 10:00:00,273.183,16.56,74.5,0.7
2025-06-12 11:00:00,303.244,18.82,75.6,6.57
2025-06-12 12:00:00,321.479,19.95,84.5,8.87
2025-06-12 13:00:00,340.295,20.46,75.7,2.73
2025-06-12 14:00:00,338.21,17.26,77.6,2.01
2025-06-12 15:00:00,331.669,19.43,85.5,0.58
2025-06-12 16:00:00,310.432,17.11,77.7,2.85
2025-06-12 17:00:00,307.812,23.31,84.2,1.76
2025-06-12 18:00:00,260.443,16.37,77.4,0.58
2025-06-12 19:00:00,218.362,16.62,74.1,4.83
2025-06-12 20:00:00,181.056,15.91,80.1,3.88
2025-06-12 21:00:00,162.522,14.41,81.7,1.57
2025-06-12 22:00:00,159.894,18.19,73.1,7.75
2025-06-12 23:00:00,152.394,19.18,92.2,2.45
2025-06-13 00:00:00,161.878,13.99,85.7,2.77
2025-06-13 01:00:00,169.421,12.16,89.2,2.19
2025-06-13 02:00:00,174.576,10.39,86.1,5.3
2025-06-13 03:00:00,176.0,13.48,81.1,3.78
2025-06-13 04:00:00,174.079,13.46,90.7,0.35
2025-06-13 05:00:00,164.028,13.23,74.8,2.59
2025-06-13 06:00:00,161.032,15.1,75.4,4.51
2025-06-13 07:00:00,181.528,16.0,79.5,0.58
2025-06-13 08:00:00,204.113,16.61,88.3,4.47
2025-06-13 09:00:00,235.067,16.36,78.2,3.84
2025-06-13 10:00:00,271.172,15.88,83.7,1.1
2025-06-13 11:00:00,298.426,19.43,76.4,2.13
2025-06-13 12:00:00,315.964,19.01,84.6,0.8
2025-06-13 13:00:00,335.228,20.89,64.6,1.59
2025-06-13 14:00:00,346.089,21.03,78.4,2.1
2025-06-13 15:00:00,324.707,17.59,77.6,4.1
2025-06-13 16:00:00,311.686,17.47,84.5,4.69
2025-06-13 17:00:00,283.363,18.26,72.9,3.05
2025-06-13 18:00:00,253.43,17.3,79.3,2.03
2025-06-13 19:00:00,214.261,19.58,75.4,4.37
2025-06-13 20:00:00,169.515,18.21,71.9,2.78
2025-06-13 21:00:00,157.35,18.63,69.6,3.31
2025-06-13 22:00:00,155.376,16.73,76.5,4.85
2025-06-13 23:00:00,153.025,15.7,82.2,4.19
2025-06-14 00:00:00,148.873,16.73,75.4,3.29
2025-06-14 01:00:00,153.334,15.09,80.3,3.78
2025-06-14 02:00:00,157.56,14.14,72.3,1.57
2025-06-14 03:00:00,162.387,16.3,78.4,1.39
2025-06-14 04:00:00,166.965,14.22,89.6,8.79
2025-06-14 05:00:00,165.293,13.85,88.2,1.33
2025-06-14 06:00:00,162.121,13.47,84.0,4.89
2025-06-14 07:00:00,149.382,16.56,81.7,2.01
2025-06-14 08:00:00,145.545,18.14,73.0,4.07
2025-06-14 09:00:00,159.709,16.85,89.6,0.31
2025-06-14 10:00:00,173.886,19.8,88.1,0.74
2025-06-14 11:00:00,187.37,15.28,83.0,5.09
2025-06-14 12:00:00,188.387,18.97,92.4,0.51
2025-06-14 13:00:00,189.222,19.47,72.1,1.59
2025-06-14 14:00:00,195.433,18.67,69.8,6.67
2025-06-14 15:00:00,217.447,23.75,65.9,4.69
2025-06-14 16:00:00,199.838,19.72,74.5,1.92
2025-06-14 17:00:00,178.775,18.88,90.8,1.33
2025-06-14 18:00:00,160.911,19.1,75.0,7.36
2025-06-14 19:00:00,159.147,15.23,76.9,1.44
2025-06-14 20:00:00,148.746,16.49,74.9,3.2
2025-06-14 21:00:00,150.158,18.51,84.3,6.28
2025-06-14 22:00:00,154.942,15.15,88.2,3.62
2025-06-14 23:00:00,168.314,14.11,80.7,6.29
2025-06-15 00:00:00,151.975,16.97,68.4,1.86
2025-06-15 01:00:00,144.511,16.54,73.5,1.01
2025-06-15 02:00:00,152.229,14.93,92.8,4.19
2025-06-15 03:00:00,165.858,13.27,89.0,5.82
2025-06-15 04:00:00,154.55,13.71,84.6,3.79
2025-06-15 05:00:00,166.193,13.11,96.3,1.17
2025-06-15 06:00:00,170.62,13.28,96.6,11.36
2025-06-15 07:00:00,161.616,13.82,83.8,0.8
2025-06-15 08:00:00,157.66,15.23,82.0,2.96
2025-06-15 09:00:00,164.54,15.34,78.4,6.26
2025-06-15 10:00:00,171.748,15.27,80.3,2.74
2025-06-15 11:00:00,174.223,18.85,68.1,4.24
2025-06-15 12:00:00,192.149,19.49,67.2,0.47
2025-06-15 13:00:00,212.29,22.32,61.8,4.12
2025-06-15 14:00:00,199.361,18.82,83.6,1.11
2025-06-15 15:00:00,205.123,20.47,65.4,2.99
2025-06-15 16:00:00,196.337,20.39,86.5,0.78
2025-06-15 17:00:00,173.324,19.19,72.2,4.41
2025-06-15 18:00:00,170.415,20.31,85.4,3.74
2025-06-15 19:00:00,169.197,19.74,73.6,2.97
2025-06-15 20:00:00,157.881,18.3,68.4,5.19
2025-06-15 21:00:00,150.112,16.59,87.9,4.02
2025-06-15 22:00:00,145.985,15.65,89.9,0.75
2025-06-15 23:00:00,156.534,13.31,79.3,5.08
2025-06-16 00:00:00,163.365,13.65,82.3,4.07
2025-06-16 01:00:00,170.942,13.46,79.1,1.33
2025-06-16 02:00:00,169.069,12.36,85.4,2.65
2025-06-16 03:00:00,160.452,14.76,83.4,1.79
2025-06-16 04:00:00,163.416,16.07,78.8,9.56
2025-06-16 05:00:00,164.498,13.01,74.3,0.99
2025-06-16 06:00:00,166.509,15.39,78.4,1.87
2025-06-16 07:00:00,190.075,13.9,88.2,2.51
2025-06-16 08:00:00,223.07,15.79,80.0,2.89
2025-06-16 09:00:00,253.591,15.95,79.1,1.92
2025-06-16 10:00:00,283.197,18.8,71.5,2.83
2025-06-16 11:00:00,302.812,17.47,75.3,3.79
2025-06-16 12:00:00,331.597,20.8,82.7,1.45
2025-06-16 13:00:00,340.136,19.26,69.6,1.92
2025-06-16 14:00:00,343.428,18.92,81.2,8.2
2025-06-16 15:00:00,329.051,18.05,78.4,5.17
2025-06-16 16:00:00,312.508,20.36,76.4,5.08
2025-06-16 17:00:00,298.181,21.09,69.5,0.72
2025-06-16 18:00:00,263.068,19.62,73.8,9.09
2025-06-16 19:00:00,235.823,22.14,72.4,2.44
2025-06-16 20:00:00,194.337,20.12,72.1,5.48
2025-06-16 21:00:00,175.049,16.57,82.2,3.02
2025-06-16 22:00:00,160.618,15.77,84.1,0.46
2025-06-16 23:00:00,163.076,16.31,93.6,2.0
2025-06-17 00:00:00,161.468,13.65,86.0,5.22
2025-06-17 01:00:00,161.647,16.38,69.0,5.32
2025-06-17 02:00:00,162.529,14.8,89.7,3.11
2025-06-17 03:00:00,161.807,14.53,81.8,0.95
2025-06-17 04:00:00,166.066,15.32,94.0,5.59
2025-06-17 05:00:00,150.839,17.28,88.0,1.45
2025-06-17 06:00:00,160.152,15.27,79.0,3.0
2025-06-17 07:00:00,182.918,15.44,86.1,3.96
2025-06-17 08:00:00,210.042,18.75,73.6,4.24
2025-06-17 09:00:00,238.967,18.66,77.3,3.86
2025-06-17 10:00:00,278.024,17.38,83.1,1.25
2025-06-17 11:00:00,306.978,18.62,84.0,1.85
2025-06-17 12:00:00,324.886,19.55,81.4,1.22
2025-06-17 13:00:00,344.782,20.29,75.4,4.48
2025-06-17 14:00:00,336.047,17.84,93.3,4.05
2025-06-17 15:00:00,321.484,17.65,76.5,1.41
2025-06-17 16:00:00,311.367,18.59,67.7,4.96
2025-06-17 17:00:00,280.294,18.17,69.5,4.94
2025-06-17 18:00:00,240.439,18.21,86.8,6.13
2025-06-17 19:00:00,217.345,19.63,75.5,3.95
2025-06-17 20:00:00,174.448,17.62,79.7,4.14
2025-06-17 21:00:00,154.11,17.43,75.7,1.97
2025-06-17 22:00:00,154.973,14.38,80.5,2.37
2025-06-17 23:00:00,152.492,14.88,77.8,5.73
2025-06-18 00:00:00,150.885,15.99,83.8,1.64
2025-06-18 01:00:00,149.462,15.53,81.1,1.31
2025-06-18 02:00:00,165.948,13.12,87.6,4.17
2025-06-18 03:00:00,164.5,14.43,85.2,0.38
2025-06-18 04:00:00,149.191,17.79,75.9,1.56
2025-06-18 05:00:00,160.282,14.55,74.3,6.29
2025-06-18 06:00:00,164.482,13.94,74.6,7.16
2025-06-18 07:00:00,185.181,15.4,100.0,5.33
2025-06-18 08:00:00,213.495,16.55,89.1,2.9
2025-06-18 09:00:00,252.069,16.93,87.7,1.31
2025-06-18 10:00:00,277.352,17.9,74.3,0.76
2025-06-18 11:00:00,302.796,16.36,80.5,2.09
2025-06-18 12:00:00,321.191,17.76,73.7,0.77
2025-06-18 13:00:00,342.608,19.53,68.2,8.85
2025-06-18 14:00:00,343.999,19.81,72.1,2.0
2025-06-18 15:00:00,330.838,19.27,84.4,2.2
2025-06-18 16:00:00,315.743,19.79,80.7,4.74
2025-06-18 17:00:00,287.264,19.87,69.8,0.64
2025-06-18 18:00:00,264.889,20.72,72.5,2.25
2025-06-18 19:00:00,216.85,18.52,82.0,2.72
2025-06-18 20:00:00,172.468,18.59,73.9,0.79
2025-06-18 21:00:00,161.784,16.31,81.0,1.23
2025-06-18 22:00:00,158.866,17.31,81.6,1.67
2025-06-18 23:00:00,157.437,16.28,83.0,5.48
2025-06-19 00:00:00,154.868,16.49,81.8,7.01
2025-06-19 01:00:00,155.036,15.77,77.4,3.79
2025-06-19 02:00:00,161.018,15.27,78.7,2.56
2025-06-19 03:00:00,166.021,14.07,76.9,6.3
2025-06-19 04:00:00,164.423,14.72,73.4,4.98
2025-06-19 05:00:00,161.488,16.33,79.8,10.64
2025-06-19 06:00:00,155.832,14.07,88.6,0.53
2025-06-19 07:00:00,185.487,14.72,74.5,2.79
2025-06-19 08:00:00,208.963,16.74,81.6,1.74
2025-06-19 09:00:00,240.97,17.89,83.1,0.63
2025-06-19 10:00:00,272.107,16.69,69.0,2.81
2025-06-19 11:00:00,306.104,18.61,75.7,9.94
2025-06-19 12:00:00,323.927,19.2,86.4,1.04
2025-06-19 13:00:00,334.785,16.28,83.9,13.25
2025-06-19 14:00:00,339.859,19.78,64.5,5.06
2025-06-19 15:00:00,345.71,19.98,79.4,6.47
2025-06-19 16:00:00,315.064,19.87,71.1,6.44
2025-06-19 17:00:00,305.737,22.09,76.6,3.81
2025-06-19 18:00:00,254.425,17.41,74.9,1.98
2025-06-19 19:00:00,219.232,17.41,78.7,0.76
2025-06-19 20:00:00,189.399,13.83,80.8,1.06
2025-06-19 21:00:00,167.625,16.46,80.4,4.18
2025-06-19 22:00:00,163.08,15.82,77.8,2.05
2025-06-19 23:00:00,161.008,14.91,81.2,1.18
2025-06-20 00:00:00,153.553,16.94,72.6,3.36
2025-06-20 01:00:00,151.048,16.06,83.9,3.65
2025-06-20 02:00:00,156.701,14.51,84.1,4.76
2025-06-20 03:00:00,159.629,13.69,74.5,1.41
2025-06-20 04:00:00,155.628,16.03,86.9,2.55
2025-06-20 05:00:00,150.04,14.65,81.8,1.45
2025-06-20 06:00:00,162.455,13.85,85.0,0.9
2025-06-20 07:00:00,201.658,13.04,89.7,5.74
2025-06-20 08:00:00,222.194,15.8,83.2,5.48
2025-06-20 09:00:00,251.809,18.49,84.5,0.55
2025-06-20 10:00:00,294.685,21.7,71.3,2.92
2025-06-20 11:00:00,309.859,18.88,83.2,6.33
2025-06-20 12:00:00,320.799,18.18,78.7,4.88
2025-06-20 13:00:00,327.339,17.99,81.3,1.28
2025-06-20 14:00:00,342.869,21.07,76.3,6.81
2025-06-20 15:00:00,331.223,17.46,86.4,6.33
2025-06-20 16:00:00,321.681,21.06,78.2,3.56
2025-06-20 17:00:00,297.56,21.19,71.1,2.27
2025-06-20 18:00:00,264.369,20.1,71.4,1.26
2025-06-20 19:00:00,215.878,18.43,77.3,2.79
2025-06-20 20:00:00,177.778,18.96,72.3,7.49
2025-06-20 21:00:00,156.971,17.56,72.5,1.31
2025-06-20 22:00:00,154.004,15.26,69.3,7.94
2025-06-20 23:00:00,158.012,18.74,67.9,4.71
2025-06-21 00:00:00,163.005,14.65,94.8,2.79
2025-06-21 01:00:00,156.282,15.98,77.1,6.37
2025-06-21 02:00:00,172.265,10.57,100.0,2.73
2025-06-21 03:00:00,162.083,16.38,82.9,2.41
2025-06-21 04:00:00,156.382,16.79,79.6,5.57
2025-06-21 05:00:00,166.439,14.79,73.7,2.88
2025-06-21 06:00:00,157.126,16.11,80.9,2.73
2025-06-21 07:00:00,156.856,16.73,91.3,1.71
2025-06-21 08:00:00,150.42,15.53,91.0,2.37
2025-06-21 09:00:00,153.281,18.21,79.5,8.59
2025-06-21 10:00:00,173.13,16.82,73.0,0.19
2025-06-21 11:00:00,175.56,17.86,72.6,1.27
2025-06-21 12:00:00,194.751,21.26,68.5,1.49
2025-06-21 13:00:00,210.3,21.49,81.0,2.57
2025-06-21 14:00:00,207.574,19.1,86.4,2.25
2025-06-21 15:00:00,194.71,19.16,77.7,3.23
2025-06-21 16:00:00,185.109,19.2,74.7,0.34
2025-06-21 17:00:00,177.372,21.11,83.1,3.2
2025-06-21 18:00:00,157.55,17.86,72.5,8.54
2025-06-21 19:00:00,160.19,19.41,76.5,2.88
2025-06-21 20:00:00,152.954,19.31,79.1,2.31
2025-06-21 21:00:00,143.754,17.2,74.1,2.62
2025-06-21 22:00:00,140.187,18.18,74.1,2.07
2025-06-21 23:00:00,148.521,15.35,77.6,4.71
2025-06-22 00:00:00,158.496,14.92,91.0,3.59
2025-06-22 01:00:00,166.387,13.22,96.4,3.41
2025-06-22 02:00:00,162.235,16.12,81.5,6.37
2025-06-22 03:00:00,167.261,13.16,83.4,4.74
2025-06-22 04:00:00,158.135,15.05,78.7,0.2
2025-06-22 05:00:00,155.945,14.67,82.9,2.04
2025-06-22 06:00:00,163.186,13.58,81.1,0.85
2025-06-22 07:00:00,166.834,14.91,81.9,1.45
2025-06-22 08:00:00,152.058,18.82,79.5,1.74
2025-06-22 09:00:00,150.989,17.71,76.2,1.41
2025-06-22 10:00:00,163.516,16.55,79.1,4.89
2025-06-22 11:00:00,185.467,19.38,75.2,4.34
2025-06-22 12:00:00,192.969,19.27,74.5,2.03
2025-06-22 13:00:00,234.61,25.51,65.0,4.23
2025-06-22 14:00:00,219.46,20.74,78.9,3.84
2025-06-22 15:00:00,208.507,19.78,65.1,3.06
2025-06-22 16:00:00,208.75,22.56,81.3,2.5
2025-06-22 17:00:00,175.51,17.04,80.4,5.25
2025-06-22 18:00:00,168.349,19.66,79.5,2.73
2025-06-22 19:00:00,174.807,22.08,76.8,3.33
2025-06-22 20:00:00,154.215,17.98,74.0,3.17
2025-06-22 21:00:00,158.903,14.61,77.5,1.79
2025-06-22 22:00:00,148.993,15.98,74.8,1.71
2025-06-22 23:00:00,147.697,18.21,76.4,2.37
2025-06-23 00:00:00,149.775,15.92,85.3,4.83
2025-06-23 01:00:00,159.352,13.49,81.0,2.56
2025-06-23 02:00:00,167.78,13.44,88.2,0.44
2025-06-23 03:00:00,170.246,13.54,70.2,3.58
2025-06-23 04:00:00,161.77,15.12,79.9,1.86
2025-06-23 05:00:00,152.324,16.98,86.6,1.39
2025-06-23 06:00:00,139.651,17.0,78.6,4.52
2025-06-23 07:00:00,168.34,16.66,75.1,4.49
2025-06-23 08:00:00,214.438,14.53,79.1,3.08
2025-06-23 09:00:00,247.593,15.31,63.8,2.24
2025-06-23 10:00:00,273.267,19.06,70.6,1.92
2025-06-23 11:00:00,302.466,16.78,86.2,0.86
2025-06-23 12:00:00,328.166,19.2,73.0,0.2
2025-06-23 13:00:00,340.82,20.52,71.9,2.03
2025-06-23 14:00:00,338.907,18.51,63.5,2.07
2025-06-23 15:00:00,330.245,18.8,67.3,1.31
2025-06-23 16:00:00,315.956,20.18,82.3,6.35
2025-06-23 17:00:00,294.6,20.84,77.9,1.8
2025-06-23 18:00:00,277.918,21.25,65.9,3.06
2025-06-23 19:00:00,227.833,19.91,71.7,3.53
2025-06-23 20:00:00,176.221,18.33,77.6,3.89
2025-06-23 21:00:00,169.326,16.24,73.5,1.62
2025-06-23 22:00:00,160.473,14.95,70.5,2.19
2025-06-23 23:00:00,164.743,15.12,81.3,2.83
2025-06-24 00:00:00,152.933,16.02,84.4,1.63
2025-06-24 01:00:00,157.115,15.42,85.4,5.95
2025-06-24 02:00:00,179.087,11.22,92.9,11.08
2025-06-24 03:00:00,171.092,13.22,75.6,3.46
2025-06-24 04:00:00,159.419,16.51,80.6,3.44
2025-06-24 05:00:00,163.477,15.01,80.8,5.66
2025-06-24 06:00:00,164.125,13.09,84.5,4.85
